Prodct,Prodct Id,Question,Answer
Beauty,B005ITZEFO,Can this wig be restyled with a curling iron or any  styling tool?,"No it can't,  styling tools will melt it. If you want o be able to style a wig, you need one made of real hair."
Beauty,B005ITZEFO,Can this wig be restyled with a curling iron or any  styling tool?,no synthetic wig can have hot items on it so no curling irons no heat it will melt.   you might be able you might be able to use a cool hot iron on it
Beauty,B005JRTDMA,what type of outlet or plug does this have.?,It came with your standard cord with US capable plug but it has an over seas option type option. You would just have to get the correct cord for it.
Beauty,B005JRTDMA,is it 110 or 220 v ??,it is 110 v  its a good case
Beauty,B005JVFP0U,can you use heat on the wig?,"Yes, you can use heat, on the lower settings.. It won't melt it ,or burn it in the least, as long as you are careful, and watch what you're doing.  :)"
Beauty,B005JVFP0U,can u dye and use heat on it?,You can't do either with this wig as it is synthetic so it would just tear it up.... sorry ...
Beauty,B005JVFP0U,How long is the wig?,"It's closer to 30"".. VERY long and pretty! :)"
Beauty,B005JVFP0U,How long is the wig?,"Over 20"" very cheap and shiny...costume wig."
Beauty,B005TTY53U,is this the real product?,"Yes, and its wonderful!"
Beauty,B005TTY53U,what are Ingredients of this product?,"Dimethicone, Cyclomethicone, Tocopheryl Acetate (Vitamin E), Macadamia Ternifolia (Nut) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Parfum/Fragrance, Benzyl Salicylate, Hexylcinnamal, Butylphenyl Methlyproprional, Coumarin, Linalool, Limonene. The main ""magic"" ingredients are cheap, common petroleum silicones. No real magic here."
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,"primer allows the nail material to adhere to your nail.  dehydrant does exactly what it should do.  it dehydrates the nail to take the primer.  hint: file yor natural nail lightly and wash/Dry  before using the dehydrant, and then apply primer."
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,It's like the difference between paint thinner and primer for walls.  The dehydrant removes any oils from your nail.  The primer prepares your nail so that you get optimal adhesion.
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,A primer gets the nails ready for application nd a dehydrant takes out all moiusture out of the nail so the acrylic adheres to the nail bed
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,Primer prepares the nail for the acrylic monomer dehydrant just dries up the oils on nail bed so acrylic stays on
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,So you want to use the dehydrant to really dry the nail out first And then the primer gets the nail ready for your gels.
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,"Dehydrant goes on before the tips and is like acetone on steroids,  it's purpose is to dry out the nail so that everything will stick to it. Primer is put on right after the nail tips and primer is to prime the nail before you put on the acrylic."
Beauty,B005UHS46U,What is the difference between a primer and a dehyndrant?,Primer gets the nail ready for nail polish and dehyndrant takes the moisture out of the nails. Used for artificial nails.
Beauty,B005UHS46U,"do you have to use primer after the ""dehydrant""?",You don't HAVE TO but it works better that way.
Beauty,B005UHS46U,"do you have to use primer after the ""dehydrant""?",It's up to you if you want to use primer but you don't have to.
Beauty,B005V7E8PU,does it come with them both or just one?,"Just one, you have to select the jar sizes yourself."
Beauty,B005V7E8PU,does it come with them both or just one?,Just 1 the picture is just to show the difference between the 8oz and 4oz jars.
Beauty,B005V7E8PU,what is that cream use for ?,To make you butt bigger.
Beauty,B005WQB6G4,Will this work for toenails or is it too small?,will work but... bigger one is better.
Beauty,B005WQB6G4,Will this work for toenails or is it too small?,"The size of the drying unit is 4.52 * 1.49 in. (L*H), hope this would do some help."
Beauty,B005WQB6G4,Does it come with it's own batteries and if not what size batteries does it need,They take 2 AA batteries and do not come with them.
Beauty,B005WQB6G4,Does it come with it's own batteries and if not what size batteries does it need,no it did not come with batteries but it uses AA batteries
Beauty,B005WQB6G4,Does it come with it's own batteries and if not what size batteries does it need,No it does not come with batteries.
Beauty,B005WQB6G4,Does it come with it's own batteries and if not what size batteries does it need,You'll need (2) AA batteries each blower.
Beauty,B005WQB6G4,Is the plate easy to push?,"Yes, since your hand is in there, it's quite easy to hold the button down. You have to get comfortable, of course. But it's easy"
Beauty,B005WQB6G4,Is the plate easy to push?,Easy enough but not big enough for adult hands.
Beauty,B005WQB6G4,Is the plate easy to push?,"Yes, you do need to apply constant gentle pressure"
Beauty,B005WQB6G4,Do you have to hold a button down whole time mails are drying?,"Its very easy, simple."
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,"All the files in the set have the same surface texture (grit). So they're identical except for color. The surface texture (grit) is also the same on both sides of each file. However, the surface texture (grit) of each file is finer near the tip and more coarse near the handle."
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,They all seem to be the same
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,"They are all the same grit, not 'really' coarse, although they are a tiny bit coarser towards the colored end.  They are very effective."
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,"All the same grit. But, for this product, grit size doesn't matter: it's a very fine, finishing grit that also files as fast as a coarse grit."
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,All the same grit.
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,There may be a slight difference in fineness from the front to the back side but not much. Each file is the same except for the pretty color.
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,They are the same grit.
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,They are all the same.
Beauty,B005WTKB2Q,are they multiple grits or all the same grit?,Same grit. Only difference is color
Beauty,B005WTKB2Q,do files come with cases,"They come with little plastic sleeves. Not exactly cases, but it works to keep them covered when not in use."
Beauty,B005WTKB2Q,do files come with cases,"Yes. They are plastic. Not very substantial, but they cover the file."
Beauty,B005WTKB2Q,do files come with cases,They come in individual plastic sleeves.
Beauty,B005WTKB2Q,do files come with cases,"Yes, the come in individual slip on cases."
Beauty,B005WTKB2Q,do files come with cases,"Yes, each file comes with an individual case/sleeve."
Beauty,B005WTKB2Q,HOW MANY INCHES ARE THEY?,5 1/2 inches in length
Beauty,B005WTKB2Q,HOW MANY INCHES ARE THEY?,They are 5 and a half inches long
Beauty,B005WTKB2Q,what size are they?,"Hello, they are about 5 1/2 inches long."
Beauty,B005WTKB2Q,what size are they?,They are a normal size file.
Beauty,B005WTKB2Q,what size are they?,"They are about 5inches long and 3/4"" wide~"
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,You can use both sides of the file.
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,You can use both sides
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,Both sides are rough.
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,Yes! You can use both sides.
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,You can use both sides.
Beauty,B005WTKB2Q,Can you use both sides of the file or is one side smooth?,"Yes , You Can Use Both Sides Equally Effectively."
Beauty,B005WTKB2Q,what is the length of these files?,"5 1/2 inches, Debra.  And the handle part is only an inch and 3/4."
Beauty,B005WTKB2Q,what is the length of these files?,"overall length is 5 1/2""  4"" filing surface"
Beauty,B005WTKB2Q,what is the length of these files?,"From end to end, the length is 5 1/2 inches."
Beauty,B005WTKB2Q,what is the length of these files?,"Total length 5.5 inches, filing area 4 inches"
Beauty,B005WTKB2Q,Do they come in a protector sleeve,"Yes, Priscilla, the files come with a protector sleeve. --Sally"
Beauty,B005WTKB2Q,Do they come in a protector sleeve,"Yes , Priscilla , they do come with a Protecting Sleeve. And Even if they did not, These are Tempered Glass Files. They will not Chip Easily. So No Worries !"
Beauty,B005WTKB2Q,Do they come in a protector sleeve,They came as a group w/in a box that had dividers to separate each one.
Beauty,B005WTKB2Q,This is a 2 part question - do you get one of each color as pictured and do the edges have any grit?,"Yes, you get one of each color as pictured. No, they have zero grit. Hope that helps. :-)"
Beauty,B005X2F7KI,Where are these nail polishes made?,Made in P.R.ChinaDesigned in the U.S.
Beauty,B005X2F7KI,Where are these nail polishes made?,They are made in US
Beauty,B005X2F7KI,are all the colors shiny?,No there are some that are metallic but most of are either neon or regular colors.
Beauty,B005XSPD3S,"Is this battery operated or does it have a plug?  If it's a plug, how long is the cord?","Has a plug,cord is  about 6ft long"
Beauty,B005XSPD3S,"Is this battery operated or does it have a plug?  If it's a plug, how long is the cord?","Hi,The cord length apx 1.5m. maybe.. not long...This item has 110V plug. But  you can use it as 220v by using plug adaptor. You don't need a battery."
Beauty,B005XSPD3S,"Is this battery operated or does it have a plug?  If it's a plug, how long is the cord?","It is a plug, about 3 feet"
Beauty,B005Y23A3S,Does this particular listing include both the shampoo and conditioner?,Yes. One of each.
Beauty,B005Y23A3S,Does this particular listing include both the shampoo and conditioner?,Yes! It's a great deal
Beauty,B005Y23A3S,Does this particular listing include both the shampoo and conditioner?,"yes, it's both."
Beauty,B005Y23A3S,Does this particular listing include both the shampoo and conditioner?,Yes - It includes both.
Beauty,B005Y23A3S,Does this particular listing include both the shampoo and conditioner?,"Yes, the package consists of a bottle of Shampoo and a bottle of conditioner."
Beauty,B005Y23A3S,Is this Salt free??,"Yes, it is sulfate free sulfate free."
Beauty,B005Y23A3S,Is this Salt free??,"Yes, it's salt and sulfate free (http://usa.alfaparf.com/section/products-and-services/care/semi-di-lino-diamante-color-protection)"
Beauty,B005Y23A3S,Is this Salt free??,"contain sodium saldoyl, but is sulfate free"
Beauty,B005Y23A3S,Is this Salt free??,"Yes, it is sulfate and salt free"
Beauty,B005Y23A3S,Is this Salt free??,"yes,its the good product."
Beauty,B005YB36O2,Are the devices original?,No. They are replicas and have no warranty
Beauty,B005YB36O2,Are the devices original?,Nothing seems fake about it. Comes in the original box too!
Beauty,B005YB36O2,Are the devices original?,Yes! Nothing 2 indicate it's counterfeit. Love it...works great
Beauty,B005YB36O2,How can u call it a Clarisonic if its not one,Yes correct fake products!!
Beauty,B005YB36O2,How can u call it a Clarisonic if its not one,"They claim its clarisonic, here, when its not, because a lot of people who bought it from Amazon are now with a defective device which does not work (after 6 months)"
Beauty,B005YB36O2,whats the voltage of charger?,This is a fake product !!! Don't buy
Beauty,B005YB36O2,can use on face?,"yes, that is what it is for."
Beauty,B005ZZ088Y,Are these authentic brushes and not defective?,Yes they were authentic and worked.
Beauty,B005ZZ088Y,Are these authentic brushes and not defective?,"Yes, they work perfect!"
Beauty,B0062A5VQ0,What is the difference between the masque and daily conditioner?,The oil that is in masque is great
Beauty,B0062A5VQ0,What is the difference between the masque and daily conditioner?,The masque is thicker and a little tougher to rinse out.  It's much more moisturizing.
Beauty,B0062A5VQ0,"The title says ""Duo Liter"" but the description says ""32oz"" each. Since 1 Liter is actually 33.8oz would you please verify the volume amount.",These are in fact 33.8oz bottles...
Beauty,B0062A5VQ0,"The title says ""Duo Liter"" but the description says ""32oz"" each. Since 1 Liter is actually 33.8oz would you please verify the volume amount.",Definitely 33.8oz each bottle.
Beauty,B0062A5VQ0,"The title says ""Duo Liter"" but the description says ""32oz"" each. Since 1 Liter is actually 33.8oz would you please verify the volume amount.",The bottles are each marked 33.8oz.
Beauty,B0062A5VQ0,Is this inlcuding the daily conditioner or the intense masque because the package says conditioner?,One is shampoo the other is conditioner
Beauty,B00641UCY8,How do you co wash hair?,You wash with conditioner instead of shampoo.
Beauty,B00641UCY8,How do you co wash hair?,"You use it instead of shampoo and conditioner.  It's the consistency of conditioner, but it's a cleansing conditioner.  You use a generous palm full of it and work it through your hair.  Leave it in for at least 5-10 minutes for maximum benefit.  There are also directions on the container."
Beauty,B00641UCY8,How do you co wash hair?,"Hi, the same as you would with shampoo, BUT... WITH CONDITIONER of your choice."
Beauty,B00641UCY8,How do you co wash hair?,"Rinse your hair very well and then and the co wash, comb through then rinse very well and your done! Dry hair as usual and style"
Beauty,B00641UCY8,Is this safe for relaxed hair?,Defiantly yes!!! Natural ingredients excellent product.
Beauty,B00641UCY8,is this thick or runny,It's runny.  you can turn the jar on it's side to pour it into your hand.
Beauty,B00641UCY8,is this thick or runny,"It's in the middle, kind of like the consistency of pancake batter..."
Beauty,B00641UCY8,is this thick or runny,"It is a thick consistency, like regular hair conditioner. Not runny at all. However, it is rather easy to wash out."
Beauty,B00641UCY8,is this thick or runny,The consistency is neither thick or runny. It's in between the two. It has a really nice texture and smells great.
Beauty,B00641UCY8,DOES THIS DRY YOUR HAIR,"No, not at all. It moisturizes it."
Beauty,B00641UCY8,Is this only for coarse surly hair or will it work on fine limp hair as well?,If your limp hair is getting too much oil right now (making it limp) this may not be the product for you.  You may need something to clarify your hair and add volume.
Beauty,B00641UCY8,Is this only for coarse surly hair or will it work on fine limp hair as well?,"The cowash is a conditioning shampoo and not a curl definer. However, when combined with other products it does aid in the defining process. It will work on limp hair as a cleanser, but may provide to much moisture thus causing more limpness."
Beauty,B00641UCY8,"Are the ingredients listed on the product in the same order that they are listed on the Amazon page?  I.e., alcohols way down the list, not 2nd & 3rd.",There are two types listed as the 4th & 6th ingredients. Hope this helps!
Beauty,B00652DGSK,to the hot/cold therapeautic bead pearl/gel eye mask help with the puffiness under the eyes and the sagging eyelids?,"It does reduce swelling under the eyes, but doesnt really help with sagging"
Beauty,B00652DGSK,to the hot/cold therapeautic bead pearl/gel eye mask help with the puffiness under the eyes and the sagging eyelids?,It was used after eyelid surgery with twenty minutes on and off.  It was easy to use and more comfortable than using ice in bag with washcloth over it.  Seemed to work on keeping swelling and bruising to a minimum.
Beauty,B0067F28ZW,What are the different types of brushes? Like can u go down the line and label each brush? im not exactly sure,"There's a eye liner brush, eye shadow brush, brow brush, cancealer brush, angled brush, large shader brush, medium angled brush and a blush brush. Its a awesome kit."
Beauty,B0067F28ZW,Are they soft???,They are. The fluffy brush especially. The smaller brushes are soft yet firm enough to apply correctly. If that makes sense. Hope that helps.
Beauty,B0067F28ZW,Are they soft???,"yes, they are pretty soft but still firm enough to apply your makeup. Im impressed with them at this price"
Beauty,B0067F28ZW,How long are the handles?,They are more like travel size instead of full length brushes.
Beauty,B0067F28ZW,How long are the handles?,2 1/2 - 3 inches (approx.)
Beauty,B0067F28ZW,Does the brushes have labels on them?,No they don't...
Beauty,B0067F28ZW,does the package come in a box or bag?,It has a pink make up brush pouch that is shown in the pic!
Beauty,B0067F28ZW,does the package come in a box or bag?,It comes in a bag but its really well packaged
Beauty,B0068SZ7UG,what is the length of the dryer?  That is from the nozzle to the the filter?  Thanks!,Almost 5 inches.  Hope this helps :)
Beauty,B0068SZ7UG,what is the length of the dryer?  That is from the nozzle to the the filter?  Thanks!,"It is exactly 5 inches. This is a great dryer. Very light weight, but does the job!"
Beauty,B0068SZ7UG,Does this hairdryer fold?,No it does not. It's a powerful little travel size blowdryer
Beauty,B0068SZ7UG,Does this hairdryer fold?,"Nope, buts its compact"
Beauty,B0068SZ7UG,Does this hairdryer fold?,"It doesn't fold but it is really small.  It probably doesn't need to fold, it is that small."
Beauty,B0068SZ7UG,Need to know if comes with a small difusser,It comes with a concentrator nozzle.
Beauty,B0068SZ7UG,Does it have a hanging loop?,"Yes, there is a hanging loop."
Beauty,B0068SZ7UG,Does it have a hanging loop?,"Yes, on the back end of the handle.  Love this little dryer!"
Beauty,B0068SZ7UG,Does it have a hanging loop?,"Yes, a small loop under the handle."
Beauty,B0068SZ7UG,Does it have a hanging loop?,Yes! This dryer is amazing! It is lightweight and powerful!
Beauty,B0068SZ7UG,is there a cold shot button?,NO THERE ISN'T!
Beauty,B0068SZ7UG,is there a cold shot button?,No there isn't. And it's super small
Beauty,B0068YUBCE,When you received this palette was it intact or did some of the eye shadows break?,One of the eyeshadows broke
Beauty,B0068YUBCE,When you received this palette was it intact or did some of the eye shadows break?,It was intact and protected with bubble wrap so it was it great condition .
Beauty,B0068YUBCE,r the colors very pigmented?,Yes actually very much so and there's matte and shimmer colors. The color lasts all day too! :)
Beauty,B0068YUBCE,r the colors very pigmented?,The gold one is amazingly pigmented! But the rest are just okay
Beauty,B0068YUBCE,r the colors very pigmented?,They are not pigmented!
Beauty,B0068YUBCE,What is the brands name?,It's not a brand name. It didn't say either. It's just generic.
Beauty,B0068YUBCE,What is the brands name?,The brands name is Morphe.
Beauty,B0068YUBCE,Is this by the brand Morphe?,There is no brand name on the item.
Beauty,B0068YUBCE,is this a cream or powder plette?,It's powder. Really nice.
Beauty,B0068YUBCE,is this a cream or powder plette?,powder that will not transfer from your brush to the skin....
Beauty,B0068YUBCE,is this a cream or powder plette?,Powder...Love The Colors
Beauty,B0068YUBCE,is this a cream or powder plette?,This is powder plette.
Beauty,B0068YUBCE,are these all matte shadows?,"Some are matte, but most have a bit of subtle shimmer to them."
Beauty,B0068YUBCE,are these all matte shadows?,They are and very nice colors
Beauty,B0068YUBCE,What brand is this palette?,"No name, pretty crappy, but cheap"
Beauty,B0068YUBCE,What brand is this palette?,Didnt have a brand it works good like it a lot
Beauty,B006DR2BO2,how do you insert battery,"Just twist the bottom section of razor counterclockwise and it should come off. It's hard to get the first time, but once you understand it, it gets easier."
Beauty,B006DR2BO2,How do you get the hydro razor to work?,Insert the battery that comes with it. Insert the cartridge if there is none inserted. Turn on button to power level desired. Pretty simple.
Beauty,B006DR2BO2,How do you get the hydro razor to work?,"Make sure the battery is installed properly, and then push the power button on the handle. The LED will light up, and depending on how many times you push the power button, it will show that many lights on. 4 is full power. Hope this helps."
Beauty,B006DR2BO2,How do you get the hydro razor to work?,"Simple, push the owed button"
Beauty,B006DR2BO2,How do you get the hydro razor to work?,Ditto on the other responses..... A great razor....blades last a long time!!
Beauty,B006F3YFM0,How large are these tablets?,just about the size of a 500mg Tylenol2x1x1/2mm
Beauty,B006F3YFM0,How large are these tablets?,"Well the pills are medium size, guess about 3/4 of an inch, but please keep in mind, you can always get a pill cutter for a buck, cut pill in half and it'll be as drinking 2 pills."
Beauty,B006F3YFM0,Is this product gluten free? Thanks!,Crystalline Cellulose is the only other ingredient listed on the bottle.
Beauty,B006HKR6OK,What does soak off gel lacquer in the product description mean? Would typical nail polish remover work?,"Soak off means you have to use asatone to remove it, regular remover won't work,"
Beauty,B006HKR6OK,What does soak off gel lacquer in the product description mean? Would typical nail polish remover work?,"No.  This is a gel system.  You need a UV lamp to cure it, it requires a cured top coat and is removed by soaking in pure acetone."
Beauty,B006HKR6OK,"Does this polish work well with a UV lamp? If so, how long does it usually take to cure?","Yes, all OPI is curable with a  UV lamp. The base coat cures is 1 min."
Beauty,B006HKR6OK,"Does this polish work well with a UV lamp? If so, how long does it usually take to cure?","you have to have a uv lamp, apply base coat put under light 30 seconds, every coat after that including top coat 3 minutes under lamp separately, finish with alcohol to cure it"
Beauty,B006HKR6OK,"Does this polish work well with a UV lamp? If so, how long does it usually take to cure?",this is the base coat so no. You put the base coat on and then a color and then use a uv lamp for 120 seconds and then the top coat and another 120 seconds of uv light and then wipe with a cottonball and alcohol and you are good to go.
Beauty,B006HKR6OK,What is the difference between shellac and gel?,"Besides being a different product, the idea of each is similar.  Both are long lasting and cure quickly, gel is more durable, shellac is smoother.  The main difference is the light used to cure the product.  Shellac requires a UV light, while gel uses an LCD light.  Most people agree LCD is safer to use.  Personal preference is the main difference."
Beauty,B006HKR6OK,What is the difference between shellac and gel?,"the gel, is a colored ""gel"" (that looks like nail polish), ""Shellac"" is a technology invented by Creative Nail Design, is similar to a gel manicure in that it also uses UV light to cure each coat but the Shellac takes about a third of the time to soak off."
Beauty,B006IBM21K,Will this UV light also cure LED polish?,"There is no such thing as ""LED polish"".  Some UV lamps are powered by LED lights, while others are incandescent or fluorescent.  LED merely indicates the type of lightbulb used in the lamp.  However, LED lights will cure nails much faster."
Beauty,B006IBM21K,"how about using a regular nail poliish and applying a clear gel coat over the top, will this still work?","They call this a ""gelly sandwich"". A gelly sandwich is when you use shellac or gel polish base coat, regular nail polish, and shellac top coat. It will ""work"" but it won't last as long. To do a gelly sandwich, you'll have to apply the shellac base coat, cure for 10 seconds or whatever your gel base coat instruction says; apply regular nail polish (but the uv light doesn't dry regular polish. However, you can use the fan.); after the regular polish has dried, apply your gel top coat and cure for two minutes."
Beauty,B006IBM21K,"how about using a regular nail poliish and applying a clear gel coat over the top, will this still work?","Yes, if you are using regular nail polish with gel top coat, it still works great! Only recommendation is to let the regular nail polish dry COMPLETELY before adding the gel top coat. If you don't, the regular nail polish will begin to wrinkle."
Beauty,B006IBM21K,"how about using a regular nail poliish and applying a clear gel coat over the top, will this still work?",Yes. Follow the directions for how long to cure.
Beauty,B006IBM21K,what is the fan for?,For drying natural polish on nail or toes
Beauty,B006IBM21K,what is the fan for?,To keep your hands cool. The lights can get warm(not HOT but warm). It is not intended to dry regular wet nail polish.
Beauty,B006IBM21K,"Hi!  How long is the curing time for the base, each coat polish, and the top coat?","It depends on the brand of polish.  For the shellac top and base coat, it's ten seconds and the color is 90 seconds.  Each bottle of polish comes with their recommended curing time."
Beauty,B006IBM21K,"Hi!  How long is the curing time for the base, each coat polish, and the top coat?","2 min. each coat. If you have 1 base coat, 2 polish coats & 1 top coat it will take 8 min."
Beauty,B006IBM21K,Will it work with Regular nail polish?,"Not sure, Haven't tried regular polish yet, just the shellac"
Beauty,B006IBM21K,When do you use the fan?,"Turn on when ever you use lamp. The lights get hot and it keeps the housing cool,preventing over heating. Use the gloves they offer. To prevent exposure to UV . Hopes this helps"
Beauty,B006LSRPX0,can this be used for everyday wear? and how badly does it shed?,Not recommended for everyday wear..it doesn't shed easily unless it gets tangled and hard brushing is used.
Beauty,B006LSRPX0,can this be used for everyday wear? and how badly does it shed?,"It doesn't shed much, however it's not for everyday wear"
Beauty,B006LSRPX0,how heat resistant is it?,i wouldnt recommend putting heat to it.. im sure it would burn.... i have over 30 wigs n i would nvr put heat to any of them... if u want to keep the curls in it... when u r done wearing it brush it n twist the curls with fingers... be gentle
Beauty,B006LSRPX0,Is it thin on top?,Yes. Thin all over
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,it's a full wig
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,Full wig.I bought this and love it quality for the price is crazy haha
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,It's a wig. But looks nothing like the picture. It's not nearly as full or long.
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,"This is a wig. It's not quite so full and the model probably pushed all the hair to the front, but its a pretty decent wig."
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,"It is a wig.  It is pretty full on top, thin at the bottom - like a lot of real hair."
Beauty,B006LSRPX0,This may sound like a dumb ? but is this for a wig or just curls extensions the price is amazing if for wig and looks so full.,"Very good question! This is definitely a WIG, however the picture makes it look more full then it really is. It is still a nice curly dark brown wig, just a little thin."
Beauty,B006LYO53M,What are the ingredients in Perricone MD Acyl-Glutathione Eye Lid Serum?,"Water/Aqua, Pantethine, Avena Sativa (Oat) Kernel Extract, Glycerin, Carbomer, Glycyrrhetinic Acid, S-Palmitoylglutathione, Acetyl Tyrosine, Magnesium Ascorbyl Phosphate, Tetrahexyldecyl Ascorbate, Silica, Xanthan Gum, Dimethyl MEA, Phenoxyethanol, Caprylyl Glycol, Magnesium Silicate, Titanium Dioxide, Magnesium Aspartate, Zinc Gluconate, Sorbic Acid, Hydroxypropyl Cyclodextrin, Fragrance/Parfum, Iron Oxides/CI 77491, Copper Gluconate, Linalool, Sodium Hyaluronate, Citronellol, Acetyl Tetrapeptide-5, Palmitoyl Tripeptide-38."
Beauty,B006LYO53M,What are the ingredients in Perricone MD Acyl-Glutathione Eye Lid Serum?,"Water/Aqua, Pantethine, Avena Sativa (Oat) Kernel Extract, Glycerin, Carbomer, Glycyrrhetinic Acid, S-Palmitoyl Glutathione, Acetyl Tyrosine, Magnesium Ascorbyl Phosphate, Tetrahexyldecyl Ascorbate, Silica, Xanthan Gum, Dimethyl MEA, Phenoxyethanol, Caprylyl Glycol, Magnesium Silicate, Titanium Dioxide, Magnesium Aspartate, Zinc Gluconate, Sorbic Acid, Hydroxypropyl Cyclodextrin, Fragrance/Parfum, Iron Oxides/CI 77491, Copper Gluconate, Linalool, Sodium Hyaluronate, Citronellol, Acetyl Tetrapeptide-5, Palmitoyl Tripeptide-38."
Beauty,B006O473S8,how accurate is the picture above to the actual look of the wig does it look cheap like the halloween store ones or is it good quality,It tangles easily and looks cheap
Beauty,B006OOVZN2,this kit comes with 4 head attachments & cleansing creams???,No cleansing creams saw this kit in the store and it was cheaper
Beauty,B006OOVZN2,this kit comes with 4 head attachments & cleansing creams???,It comes with four attachments but no cream
Beauty,B006P1EJMS,Does this have a strong odor when applying?,"No, it does no have a strong odor like regular relaxers."
Beauty,B006P1EJMS,Does this have a strong odor when applying?,"It does not have a strong odor when applying. However, the odor left in the hair after the service is less than desirable."
Beauty,B006P1EJMS,Does it contain formalyn or formaldehyde,It actually does contain formaldehyde but under another name. Check this website for additional info http://www.ewg.org/hair-straighteners/our-report/hair-straighteners-that-hide-formaldehyde/ It's part of the name game that these companies play in order to claim that these straighteners are formaldehyde free. There is no straightener on the market that is completely formaldehyde free. It is the formaldehyde that chemically straightens the hair. Some formulas have more than others and most of them market it under a different chemical name.
Beauty,B006P1EJMS,"Which hair taming system is this? ex: light, medium, curly or full tame?",This one depending on the time u left it on ur hair
Beauty,B006P1EJMS,Can you put hair extensions in the next day or do you have to wait?,You must wait 2 weeks after to do anything else to the hair.
Beauty,B006P1EJMS,What color is the actual product??,It is a cream white or off-white color. Not clear.
Beauty,B006P1EJMS,What color is the actual product??,It's a pearl white color
Beauty,B006QFKL02,does the magnetic mud mask come with the magnet,"yes, it comes with a magnet"
Beauty,B006QFKL02,does the magnetic mud mask come with the magnet,Yes it does come with the magnet.
Beauty,B006QFKL02,does the magnetic mud mask come with the magnet,It does come with a magnet! You will find it under the mud mask container.
Beauty,B006QFKL02,What to do when mask get dry ?,"Get a paper towel and cover the magnet with it. Then, lightly run the covered magnet across your face. It should take the mask off but you have to keep doing it. It won't be 100%."
Beauty,B006QFKL02,What to do when mask get dry ?,"You get two kleenex tissues. Lean over the bathroom sink and wipe it off your face.  It is very messy but try to get as much you can off your face.  It is best to apply a very thin layer because a thick layer is harder to wipe off your face with the kleenex. Then, when all traces of mask is off your face apply your favorite moisturizer."
Beauty,B006QFKL02,what's the expiration date on the product?,i dont want buy anymore form amazon
Beauty,B006QFKL02,"what size is this, is it the 1.8 oz pictured?",yes it is like in the picture
Beauty,B006QO4C1W,do bulbs come with this lamp?,"Yes bulbs come with it,"
Beauty,B006QO4C1W,do bulbs come with this lamp?,Yes.  The bulbs come in a cardboard box and are packed well.  You have to insert them in.  No extras are included.
Beauty,B006QO4C1W,do bulbs come with this lamp?,Yes they do! They are wrapped separately and shipped inside the lamp.
Beauty,B006QO4C1W,do bulbs come with this lamp?,"Yes, it comes with bulbs"
Beauty,B006QO4C1W,do bulbs come with this lamp?,"Yes bulbs come with this, but it doesn't come with a fan."
Beauty,B006QO4C1W,do bulbs come with this lamp?,"Yes, they do. Please make sure that when you install them, push'em harder, just to make sure their in place."
Beauty,B006QO4C1W,do bulbs come with this lamp?,Yes they come all individually packaged. They pop in pretty easy too
Beauty,B006QO4C1W,do bulbs come with this lamp?,yes it does but this product is very cheap. made in china. bulbs dont stay on..
Beauty,B006QO4C1W,does this lamp also work on non gel nail drying?,Yes it works on acrylic and dries polishWorks very well
Beauty,B006QO4C1W,How much time is needed for drying?,"What do you mean needing to dry, it all just depends on the curing time the actual gel is required, but it usually takes the 60 sec. and you are good to go and walk out the door. its actually one of the best i hav owend :) hope this helps."
Beauty,B006QO4C1W,How much time is needed for drying?,Cure for 2 minutes each coat. If it is a dark color cure for an extra minute
Beauty,B006QO4C1W,How much time is needed for drying?,i do about 5 mins... but it all depends on the product you are using.
Beauty,B006QO4C1W,Does it have a pull out tray?  What exactly is the purpose of the pull out tray anyway?,It does not have a pullout tray.
