Prodct,Prodct Id,Question,Answer
Musical_Instruments,B0059ZTYQM,"Don't play myself. This is for a grandchild.  What is MIDI, how does it work?  One reviewer said ""no MIDI I/O"",  another said it has a ""MIDI keyboard""","This keyboard is MIDI capable. It uses USB cable to connect to a computer. It does not have old school midi ports, only MIDI over USB. This means it can be used with computer programs like ""Playground sessions"" or other composing tools. But you are not required to use midi. It has its own speakers and is completely playable without ever needing to hook it up to a computer. Hope that helps."
Musical_Instruments,B0059ZTYQM,"Don't play myself. This is for a grandchild.  What is MIDI, how does it work?  One reviewer said ""no MIDI I/O"",  another said it has a ""MIDI keyboard""","It gives devices the capability of communicating with each other. For example, it allows the keyboard to communicate with a device such as a computer."
Musical_Instruments,B0059ZTYQM,What kind of cord do you need to connect midi?,It comes with a power cord for normal U.S. 110 V outlet.
Musical_Instruments,B0059ZTYQM,does it come with the ac charger ?,"Yes it comes with a 100-240V, 50-60Hz US pronged plug-pack."
Musical_Instruments,B0059ZTYQM,can you turn off and on the touch sensitivity?,"Yes, you can, as well as change the sensitivity level; there are 2 levels."
Musical_Instruments,B005DBYXZO,Does it have any storage for sheet music?,No. There is no storage in the bench.
Musical_Instruments,B005DBYXZO,Does it have any storage for sheet music?,No -but it is a really fine bench with capability for adjusting either side of the seat for players of different heights.
Musical_Instruments,B005DBYXZO,Is there a visual gap when the bench is raised?,only if each side is a different heights.
Musical_Instruments,B005DBYXZO,Does this bench have storage? Is this seat real leather?,No storage and maybe leather.
Musical_Instruments,B005DBYXZO,Does this bench have storage? Is this seat real leather?,"It does not have a storage compartment. Not sure about real leather. In less a year, the height adjustment mechanics has got frozen and unusable. It was replaced by a real wood piano bench with a storage compartment found at a garage sale."
Musical_Instruments,B005DBYXZO,Does this bench have storage? Is this seat real leather?,No storage.  Not real. But nice for the price
Musical_Instruments,B005DESH44,Are all three of these horns made of synthetic material or are they true animal horn?,They are true animal horn.
Musical_Instruments,B005DSSZHO,"Is the 1/8"" 'music' input stereo?","it has input of both channels  left and right,  but is not true stereo and left and right summed into mono signal, as this is a mono PA system."
Musical_Instruments,B005DSSZHO,"Is the 1/8"" 'music' input stereo?",Yes the 1/8 inch input is stereo. These speakers are great.
Musical_Instruments,B005DSSZHO,does it have phantom power,"According to the owner's manual, it does.  From page 6:""1. MIC Inputs: These XLR inputs are designed for low-impedance microphones or equipment that has a Mic-level, balanced output (often called a Direct Out). Note: These inputs receive 15-volt phantom power. This is used to provide power to condenser microphones. Phantom power will not damage any dynamic or non-condenser microphone."""
Musical_Instruments,B005DSSZHO,does it have phantom power,Yes the 2 XLR line inputs have phantom power
Musical_Instruments,B005DSSZHO,how loud will two of these be?  loud enough for a block party?,Loud enough for a medium sized room!
Musical_Instruments,B005DSSZHO,how loud will two of these be?  loud enough for a block party?,"Sorry, too many variables here to respond meaningfully: size of block, number of attendees, ambient noise. One is certainly loud enough for a room that might accommodate 100 people, who are not in love with ear-blasting sound levels."
Musical_Instruments,B005DSSZHO,how loud will two of these be?  loud enough for a block party?,"That is really impossible to say for sure. How large of an area will you need to fill with sound? Is this for background music and announcements, or thumping music for dancing? If the former, they would probably be just enough. For the latter, it would not be nearly enough. For an outdoor system with powerful music, you will need a couple thousand watts of power and much larger speakers."
Musical_Instruments,B005DSSZHO,how loud will two of these be?  loud enough for a block party?,The unit has two channels. Each one is 50 watts. You can daisy chain them together to cover a larger area. Would it be loud enough for a block party? That depends on how big the block is and what kind of other noise is going on. Expect them to project well for about 50 ft.
Musical_Instruments,B005DSSZHO,is this made in china,Nope! Made right here in the good 'ol state of KY.
Musical_Instruments,B005DSSZHO,is this made in china,It is hard to tell. The company web page says they are all designed in the U.S. (see link) but it is mum on exactly where the factory is located. It is definitely a U. S. company.  http://www.powerwerks.com/Home/About
Musical_Instruments,B005DSSZHO,Is this price for ONE speaker or the pair? the picture seems to suggest it's a pair??,Price is for one speaker.
Musical_Instruments,B005DSSZHO,Is this price for ONE speaker or the pair? the picture seems to suggest it's a pair??,It is for one speaker.  The picture is showing what the front and the back of the system looks like.
Musical_Instruments,B005DSSZHO,Is this price for ONE speaker or the pair? the picture seems to suggest it's a pair??,Its one (1) unit.  The pic is showing front and back.
Musical_Instruments,B005DSSZHO,Is this price for ONE speaker or the pair? the picture seems to suggest it's a pair??,"Just one, the reason they are showing two and so you can see front and back."
Musical_Instruments,B005DSSZHO,Is this price for ONE speaker or the pair? the picture seems to suggest it's a pair??,It's for one. The picture shows the front and back of one unit.
Musical_Instruments,B005DSSZHO,Is it allow for 240 volt power input?,"It's standard for US, You might have to get a converter."
Musical_Instruments,B005EHIN12,i have the 1000 connected to a dual 4 0hm 500wats rms so im getting 300 per coil [channel] but only one coil is playing how do i fix this what setting do i use,Have you tried moving any of the switches in the back of the amp?
Musical_Instruments,B005EHIN12,i have the 1000 connected to a dual 4 0hm 500wats rms so im getting 300 per coil [channel] but only one coil is playing how do i fix this what setting do i use,Are you using two speakers?
Musical_Instruments,B005EP6Z7S,Does this need to be connected to a computer or an ipad,No. Just to play you only need to be plugged into an AC wall outlet.
Musical_Instruments,B005EP6Z7S,Does this need to be connected to a computer or an ipad,This was a gift for a nice but as far as i remember it does have tiny speakers and a 3.5 aux jack to connect to a speaker set or sound system... but u can still play with it w/out any of that
Musical_Instruments,B005EP6Z7S,Does this need to be connected to a computer or an ipad,"Dear friend, thank you for your email. Yes, you can connect it to computer."
Musical_Instruments,B005EP6Z7S,Do you need a computer or ipad to plat this?,no it is self contained
Musical_Instruments,B005EP6Z7S,Do you need a computer or ipad to plat this?,No you do not.
Musical_Instruments,B005EP6Z7S,Do you need a computer or ipad to plat this?,No a computer of any kind is not needed just an electric outlet
Musical_Instruments,B005EZGSAW,"1) Are the effects on board DSP or do they rely on the software/cpu? 2) If on board, can the effects act on AUX input?","The Aux input is just a straight audio input... it isn't a midi input. The Twitch itself is a software midi controller. It can be used with Serato Itch (soon with Serato DJ), it also comes with a controller overlay and mapping for Traktor and a mapping for Ableton Live. You can also edit your mappings in Ableton and Traktor. The controls on the Twitch only work on the midi functions not the audio through the Aux input."
Musical_Instruments,B005EZGSAW,Does this product come the traktor overlay and also the novation bag as well?,It comes with the tractor overlay but not with the novation bag.
Musical_Instruments,B005EZGSAW,Can you connect turntables to this if you wanted to?,"Hi , you can not turntables, theres is aux líne (one)"
Musical_Instruments,B005F3H6MC,Are these suitable for karaoke setup?,Not really. Great sounding speakers. But they are intended for reference monitors in studio situation. Smaller room.
Musical_Instruments,B005F3H6MC,Are these suitable for karaoke setup?,"If you have a visual monitor that can display the song lyrics in sync with the tracks being played, so long as the audio can be sent to an external source, these will blow your mind!"
Musical_Instruments,B005F3H6MC,Do you ship to Israel?,Unfortunately these are overweight and exceed the dimensions to ship oversees. Thank you
Musical_Instruments,B005F3H6MC,Is this for one monitor or two?,"You get 2 of them, 1 is useless"
Musical_Instruments,B005F3H6MC,Is this for one monitor or two?,This is two speakers with 130 watts per speaker for a total of 260 watts.
Musical_Instruments,B005F3H6MC,What speaker stand can you recommend for these speakers?,"Hi Mike, i have these OnStage SMS6000 Adjustable Studio Monitor Stand (Pair) they are very stable and solid."
Musical_Instruments,B005F3H6MC,Why do these speakers fluctuate in price so much?,"This item is on MAP Price, sometimes there's days where this item is on special and price is discounted"
Musical_Instruments,B005F3H6MC,Why do these speakers fluctuate in price so much?,They should be at MAP (Minimum Advertised Price) for $499 for the pair. If it is not then its probably not an authorized dealer and would be wary on that. Thank you
Musical_Instruments,B005FLR2F0,Does this have the keys that light up for beginners?,"No it doesn't, but is a great keyboard."
Musical_Instruments,B005FLR2F0,Does this have the keys that light up for beginners?,"If you mean the actual key lighting up (glowing) then it doesn't have that feature.  But it does have a mini-keyboard ""map"" that shows up on the display that tells you which key to press.  So when a song is playing you can watch it and see which keys are being played.  Then you can try to remember and follow along."
Musical_Instruments,B005FLR2F0,Does this have the keys that light up for beginners?,No. This one has not such a feature.
Musical_Instruments,B005FLR2F0,What headphones would be compatible with this keyboard?,The keyboard uses the larger 1/4 sized headphone jack. They sell really good 1/8 to 1/4 adapters here on Amazon.
Musical_Instruments,B005FLR2F0,Is this piano touch sensitive?,No it is not.  The CTK3200 is where touch sensitivity starts and it also has USB connectivity
Musical_Instruments,B005FLR2F0,What is a touch sensitive keyboard,A touch sensitive keyboard would have a weighted keys which would act similar to a real piano.  Harder you press the keys louder the sound and softer you press the milder the sound and so on.
Musical_Instruments,B005FLR2F0,What is a touch sensitive keyboard,"A touch sensitive keyboard is a keyboard that has dynamics while playing. The harder you hit the key, the louder the note. The softer you hit the key, the quieter the note."
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,Yes they are powered speakers so the amp is built in.
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,"Yes, it is a powered speaker. You can just plug your sound source, including iPod or iPad, with no amp or other receiver needed."
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,Yes it's pretty powerful too!!!!!
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,Yes it does! And these babies are powerful.
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,Yes it's a powered speaker.
Musical_Instruments,B005FXLI30,Does this unit have an amp in it?,Yes...Has all the power it needs to wake up the neighborhood!!!
Musical_Instruments,B005FXLI30,Does this have a battery in this also?,"No battery, straight power connect."
Musical_Instruments,B005FXLI30,Does this have a battery in this also?,No.  It is only powered by the power cord itself.
Musical_Instruments,B005FXLI30,Does this have a battery in this also?,"No Battery, try Crate Limo if you want this feature."
Musical_Instruments,B005FXLI30,Does this have a battery in this also?,"No, AC powered only."
Musical_Instruments,B005FXLI30,does this come as a pair? or olney with one,The price is for one.
Musical_Instruments,B005FXLI30,does this come as a pair? or olney with one,This does not come in pair.
Musical_Instruments,B005FXLI30,does this come as a pair? or olney with one,Only one but amazing sound with a built in amp
Musical_Instruments,B005FXLI30,"this is the type that plugs into wall, not an amp--right?",Correct they plub into a wall. Then into your sound board.
Musical_Instruments,B005FXLI30,"this is the type that plugs into wall, not an amp--right?",yes.  does plug into a wall outlet.  it actually has its own amp built into the unit which is why you must plug in to play.  no need for separate external amp.
Musical_Instruments,B005FXLI30,"this is the type that plugs into wall, not an amp--right?","Yes, each speaker has its own built in amp and AC plug"
Musical_Instruments,B005FXLI30,"this is the type that plugs into wall, not an amp--right?","(first) yes, You only have to conect into a wall outlet - AC 115V-230V. (second)  These is an amplified speaker - Power Output: 300Watts RMS."
Musical_Instruments,B005FXLI30,gift for grandson thought what was needed to use it would come with it-only wall plug what do i need to get for it to be heard thanks,Microphone cables and a source to plug them in to.  AV cables will work
Musical_Instruments,B005FXLI30,Does these speakers come with the required wire to hook up to the laptop or ipad?,"No, you'll want to get a 3.5mm Male to 2-Male RCA Stereo cable along with it."
Musical_Instruments,B005FXLI30,Does these speakers come with the required wire to hook up to the laptop or ipad?,"No they don't.  You will need to buy a speaker wire with a 1/4"" end AND you'll have to buy an adaptor that has a male 1/4"" hole on one side and a 3.5mm hole on the other. You then buy a 3.5mm ""mini jack"" cable that plugs into the earphone hole of your device. Neither of these is expensive.  the speakers work well and are a lot more convenient to haul around than separate amps and speakers.  Good luck"
Musical_Instruments,B005FXLI30,Does these speakers come with the required wire to hook up to the laptop or ipad?,Yes they do and they sound great
Musical_Instruments,B005FXLI30,Does these speakers come with the required wire to hook up to the laptop or ipad?,"no, they just come with a power cable"
Musical_Instruments,B005FXLI30,Is the price for one or a pair speakers?,you only get one speaker but you can hook another one up to it and use them together.
Musical_Instruments,B005H8M11Q,Can you plug this into the wall instead of using batteries?,No you can't.
Musical_Instruments,B005H8M11Q,Can you plug this into the wall instead of using batteries?,"Yes, an AC cord is included with the item."
Musical_Instruments,B005H8M11Q,Can you plug this into the wall instead of using batteries?,Yes. It comes with a cord to plug into the wall.
Musical_Instruments,B005H8M11Q,do the stars move around on the ceiling or is it stationary?,it blinked into 3 different positions
Musical_Instruments,B005H8M11Q,does it stay on all night or go off by itself,It stays on until you turn it off.
Musical_Instruments,B005H8M11Q,does it stay on all night or go off by itself,two of the reviews state that it shuts off in 20-30 mins... and two answers here say it stays on????
Musical_Instruments,B005HF8O1A,Does it works with Tracktor?,"Yes, it works with any production or mixing software as a midi device. You can also download Stanton presets for Traktor."
Musical_Instruments,B005HF8O1A,Does it works with Tracktor?,yes... but u don't need it. it has been updated about five times since i got last yr
Musical_Instruments,B005HF8O1A,"Hi, does it work with out a computer?",It has its own computer built inside along with its own software built in. You add music from an external hard drive or USB flash drive.
Musical_Instruments,B005HF8O1A,"Hi, does it work with out a computer?",The computer system is a Linux based os and its built in to the unit everything runs great on one of these systems highly recommend it.
Musical_Instruments,B005HF8O1A,"Hi, does it work with out a computer?",Yes... but u need a pc/mac to analyze your files before u use it... or it will take awhile
Musical_Instruments,B005HF8O1A,"Hi, does it work with out a computer?",Yes. You can have tracks on a usb and Stanton will do it's thing analyzing tracks
Musical_Instruments,B005HF8O1A,is there slot for (music) SD Card?,No only usB and flash drive
Musical_Instruments,B005HF8O1A,is there slot for (music) SD Card?,No there isn't. The best you could do is get a USB card reader and utilize one of the USB ports.
Musical_Instruments,B005HF8O1A,is there slot for (music) SD Card?,"Hello - the short answer is no, there are only USB Female ""A"" connectors.  But you can use a SD card adapter to make the card a flash drive, which will work in the unit."
Musical_Instruments,B005HF8O1A,Will a USB to USB plug work with this to share with a computer?,If you mean 'Will this work as a midi controller?' Then the answer is yes.  But you will need a USB A to B device cable
Musical_Instruments,B005HF8O1A,where can i download the latest software for this,http://www.stantondj.com/stanton-controllers-systems/scs4dj.htmlMine came loaded With the 5.0.1 firmware which is the newest.
Musical_Instruments,B005HF8O1A,where can i download the latest software for this,"Good Morning, you can download it from:http://stantondj.com/stanton-controllers-systems/scs4dj.html"
Musical_Instruments,B005JGZ35C,In other words it's not left channel A and Right channel B..each channel is stereo?,Yes each Chanel is stereo...
Musical_Instruments,B005JGZ35C,In other words it's not left channel A and Right channel B..each channel is stereo?,Each channel is steroids. They are both the same.
Musical_Instruments,B005JGZ35C,Is channel A & B for two different devices?,No component is in stereo. Dials for lows and highs control both channels.
Musical_Instruments,B005N2EALA,Does it have a USB out to go to a computer?,Yes it does have a USB port that can be used to connect to a computer.
Musical_Instruments,B005N2EALA,Does it have a USB out to go to a computer?,"Yes.  Looking at it now and yes, it does."
Musical_Instruments,B005N2EALA,Can the Fender Acoustasonic 150 do everything the Acoustasonci 90 can do?,Yes and more volume when needed
Musical_Instruments,B005N2EALA,Does it have a separate input for iPod or backing tracks?,"No, the only inputs are for guitars/instruments in Channel 1, guitars/instruments/microphone (phantom power is supplied) in Channel 2, and stereo effects loop.  There is also no headphone output jack.  The amp does sound great, has a wide range of tonality and effects (yes, great for acoustic guitar), and is extremely light."
Musical_Instruments,B005N2EALA,Does it have a separate input for iPod or backing tracks?,No.  It does not have a seperate input for backing tracks.
Musical_Instruments,B005N4N2BM,Does the Casio CTK 4200 have a sustaining pedal or is that another item to order?,No it does not come with a pedal.
Musical_Instruments,B005N4N2BM,Does the Casio CTK 4200 have a sustaining pedal or is that another item to order?,This keyboard has a jack for a sustaining petal but you have to purchase the petal (Its Optional)
Musical_Instruments,B005N4N2BM,Does the Casio CTK 4200 have a sustaining pedal or is that another item to order?,sustaining pedal not included.
Musical_Instruments,B005N4N2BM,does it come with headphones?,"If buying this particular package, yes it does. The headphones have really nice sound too."
Musical_Instruments,B005N4N2BM,does this come with a manufacturer's warranty?,This comes with the traditional 1 year manufacturer's warranty from mechanical defects. Be sure to save your receipt and all paperwork in case there is an issue within the one year.
Musical_Instruments,B005N4N2BM,Did the NADY Audio StereoHeadphones Hp-03 come with an extra jack?,"The headphones come with a small adapter to convert the standard 3.5mm stereo plug, to a 6.3mm(1/4"") plug."
Musical_Instruments,B005N4N2BM,Did the NADY Audio StereoHeadphones Hp-03 come with an extra jack?,"No, it has to be bought separately"
Musical_Instruments,B005N4N2BM,Does this keyboard come with built-in speakers?,Yes.  This is a standard musical keyboard.
Musical_Instruments,B005N4N2BM,does it come with a music stand,"Yes, it's a pretty decent one too."
Musical_Instruments,B005N4N2BM,does it come with a music stand,"Yes, it comes with the stand and everything shown in the picture."
Musical_Instruments,B005NACC6M,Does it have a built in speaker?,Yes and you'll never use it
Musical_Instruments,B005NACC6M,Does it have a built in speaker?,"Yes it has a built in speaker. This speaker will perform at a very low level. You will be best served with earbuds, headphones or a connection to some form of amplification."
Musical_Instruments,B005NACC6M,Does it have a built in speaker?,Nope - Earphone jack with 1/8 plug instead (even better than a cheap little speaker)
Musical_Instruments,B005NACC6M,Does it have a built in speaker?,The speaker isn't loud or very good quality.. But it does let you verify you are recording something.. :)
Musical_Instruments,B005NACC6M,"Has anyone found good ""case""? for storage/protection",The Pelican 1040 holds the Tascam DR-40 perfectly.  No modifications to the case are required and there is enough room to hold extra batteries as well.
Musical_Instruments,B005NACC6M,Would you recommend this to someone who likes to sing? Will the recording quaility sound clear and not staticy?,"Absolutely.  No problem.  Use either the provided mics or use the inputs for a preferred mic and you're good.  Good luck, have fun."
Musical_Instruments,B005NACC6M,"In home environment, why choose this recorder over computer recording...What are its pros over computer recording..?","Well, this has really good built-in microphones. So, if you don't have a good mic to record with for the computer, then that is one major pro. Otherwise, this is a field recorder, so it is made to be taken to record audio on location or portably."
Musical_Instruments,B005NACC6M,"In home environment, why choose this recorder over computer recording...What are its pros over computer recording..?",The two are complimentary to each other. Each as its place. Its great for just working out a song. great recording. Check out H R V by Jambox Band on Utube. Recorded with DR-40
Musical_Instruments,B005NACC6M,"It claims to be a ""4-track"" recorder. Does that mean 4 separate inputs that record simultaneously to _separate_ channels?","No, while technically it can record four tracks, they are essentially two stereo tracks based on three inputs sources.The built in mics will create a single left and right stereo track, the external inputs will create a left and right stereo track also.  You can use a software program to break them out into four mono tracks, but the built in mics will essentially be the same source.I hope this helps"
Musical_Instruments,B005NACC6M,"It claims to be a ""4-track"" recorder. Does that mean 4 separate inputs that record simultaneously to _separate_ channels?",Two on-board condenser microphones and two other microphones or lines can be connected. The DR 40 can overdub too.
Musical_Instruments,B005NACC6M,"It claims to be a ""4-track"" recorder. Does that mean 4 separate inputs that record simultaneously to _separate_ channels?",Yes.  There are two built in and inputs for two additional external devices.
Musical_Instruments,B005NVCR1G,How long is the Manufacturer Warranty?,"Overview 	Specification 	Warranty 	Reviews 	PackagingWarranty 	1 year for parts and 3 years for labor warranty.Support 	Lifetime unlimited technical support, firmware update support.Return shipping 	Buyer responsible for return shipping."
Musical_Instruments,B005NVCR1G,How long is the Manufacturer Warranty?,Gary looked up the paper  work and it said  3 - years on labor and 1- year on parts
Musical_Instruments,B005NVCR1G,How long is the Manufacturer Warranty?,Don't know?  Sorry - not with the machine now!!!
Musical_Instruments,B005NVCR1G,How many dvds can it burn at a time?,"7, and it's easy to use."
Musical_Instruments,B005NVCR1G,How many dvds can it burn at a time?,There are different sizes.  Just depends on how many slots there are.  You put the original in the top and it will make copes in how many slots are left.
Musical_Instruments,B005NVCR1G,"This says dimensions are:18 x 15 x 11, is the unit really 11 inches wide? That seems unusually wide.",No it standard computer case wide 7 1/4
Musical_Instruments,B005NVCR1G,What brand cd are best to use for this duplicator? Can you use anybrand?,Yes. Any brand will work
Musical_Instruments,B005NVCR1G,What brand cd are best to use for this duplicator? Can you use anybrand?,Any brand will do it!
Musical_Instruments,B005OH07ZM,Is this machine compatible with Roland V-Drums?,Absolutely YES!  You can plug up to 4 trigger pads in the back (mono)  Inputs are labeled (1/2) and (3/4).  You must use an INSERT CABLE if you use 4 pads.  Hope this helps :)
Musical_Instruments,B005OH07ZM,Is this machine compatible with Roland V-Drums?,Yes it is. You can V-Drums as a trigger.
Musical_Instruments,B005OH07ZM,Is this machine compatible with Roland V-Drums?,Yeah it is. works with all roland electronic drums products.
Musical_Instruments,B005OH07ZM,Is there a limit to how big (file size) or how long (time) a sample can be?,"No limit really, but the limit is the internal memory of youd SX. Within that memory, you can have clips as long as you want."
Musical_Instruments,B005OH07ZM,Is there a limit to how big (file size) or how long (time) a sample can be?,"Not really, u can use mp3s and also use a jump drive for extra hard drive space"
Musical_Instruments,B005OH07ZM,is it the spd-sx have china Percussion sounds?,"Hi there, there are limited samples in the SX but with the blank samples it allows the user to download an unlimited selection of wav files. Other formats can be converted to wav format using a free third party converter."
Musical_Instruments,B005SUU3U4,Does this case fit a Jaguar,"Nope, sorry this is specifically molded to fit either a Stratocaster or Telecaster.  Your best bet for a Jag would be the SKB universal case."
Musical_Instruments,B005SUU3U4,Does this case fit a Telecaster?  If so how well?,It fits a telecaster just fine.
Musical_Instruments,B005SUU3U4,Does this case fit a Telecaster?  If so how well?,This case is a perfect fit for a telecaster!
Musical_Instruments,B005SUU3U4,Does this case fit a Telecaster?  If so how well?,"Yes, no problems."
Musical_Instruments,B005SUU3U4,will a SQUIER STRATOCASTER by fender fit perfectly in this case? thank you,Full size Stratocaster fits perfectly. The Squier version should also fit.
Musical_Instruments,B005SUU3U4,will a SQUIER STRATOCASTER by fender fit perfectly in this case? thank you,No problem fitting a squier in this case. Should fit any standard sized strat plus many other similar sized guitars.
Musical_Instruments,B005SUU3U4,will a SQUIER STRATOCASTER by fender fit perfectly in this case? thank you,"Yes, the Squier fits perfectly."
Musical_Instruments,B005SUU3U4,"does this case, fit a left handed stratocaster??","Left or right, it doesn't matter when it comes to cases."
Musical_Instruments,B005YZEUGQ,Is the velcro included in the package?,Hi David.  Thank you for your email.  Velcro and mounting brackets are included.
Musical_Instruments,B005YZEUGQ,Is the velcro included in the package?,"YES,ALL YOU WILL NEED."
Musical_Instruments,B006079BCK,Is there a protective plastic coating over the whole strip?  It looks kind of like clear shrink tubing...,It's fully encased in some sort of rubbery synthetic.
Musical_Instruments,B006079BCK,Is there a protective plastic coating over the whole strip?  It looks kind of like clear shrink tubing...,No. There is no tubing. It's almost like a narrow strip of tape with a bunch of small squares along it. Those are the LEDs that light up.
Musical_Instruments,B006079BCK,Is there a protective plastic coating over the whole strip?  It looks kind of like clear shrink tubing...,"Yup, the whole strip is coated, not shrink tubing"
Musical_Instruments,B006L9FTMI,Does this have midi and USB inputs?,"No, The USB is to Connect to the charger but the iPad not recognize the charger as a valid charger with this connection..."
Musical_Instruments,B006L9FTMI,Does this have midi and USB inputs?,"Unfortunately, no. Only MIDI in/out. The usb is only used for charging your iPad/iPhone."
Musical_Instruments,B006L9FTMI,Does this have midi and USB inputs?,"It has proprietary cables that connect from the unit to midi devices.  The only USB like connection is a mini-usb power connector to charge the IOS device connected to the unit.  This unit is actually out of date as there is a new ""Pro"" version with a much better connector.  Hope this helps."
Musical_Instruments,B006L9FTMI,Does this have midi and USB inputs?,The connection is for MIDI
Musical_Instruments,B006L9FTMI,Does this product work with IPad air?,i tested on an ipad mini with 31 pins to lightning generic adaptor and not works. maybe with an original apple 31 pins to lightning adaptor.
Musical_Instruments,B006M57C9Y,are the keys weighted at all?  touch sensitive?,"The keys are sort of weighted, less than real piano, but more than a regular keyboard.The keys are touch sensitive."
Musical_Instruments,B006M57C9Y,Please does this come with an AC/DC adapter?,"No, it does not. It is USB powered. It's a MIDI controller so chances are you'll have it plugged into something that can power it. Hope this helps!"
Musical_Instruments,B006M57C9Y,Please does this come with an AC/DC adapter?,"This is a USB controller, it doesn't actually do anything when not plugged into a computer. It comes with a USB cable that powers it and connects it to a computer."
Musical_Instruments,B006M57C9Y,is this a 5 octave keyboard?,"Yes: The ""61"" is the number of keys, = 5 octaves X 12 plus the top C."
Musical_Instruments,B006M57C9Y,Is an A male to B male USB cord included?,yes. about 40 inches. one end is regular USB male. the other fits a square-ish shaped plug on the keyboard.
Musical_Instruments,B006NFDGB6,Need clarification... the images shows 2 Single Ear Hooks & 2 Lapel Mics but the title only refers to the Single Ear Hooks. What's included?,2headset mics and 2 handheld mics
Musical_Instruments,B006NFDGB6,Are the headset mics single ear hooks that fit on one ear and does not have to be placed over your head?  Like this product: B008FTJ4XW?,Yes. It has a single ear loop style ear hook.  They are very confortable and the sound is great!!
Musical_Instruments,B006W11TT2,Would this work okay with iPad or iPhone for interviewing 2-3 people sitting at a table ?,"Bernie, it would be far better than the internal iPad microphone, although it is more designed for a single individual to use the mic pointed directly at them."
Musical_Instruments,B006W11TT2,Would this work okay with iPad or iPhone for interviewing 2-3 people sitting at a table ?,"yes. very very high quality audio.  You could use in podcast.  Yup, that good"
Musical_Instruments,B006W11TT2,Can it be used for other pcs with window os?,"No, only OS X and iOS."
Musical_Instruments,B006W11TT2,Can it be used for other pcs with window os?,"It can be used on any computer, iPad, and phone"
Musical_Instruments,B006YTZOOS,Can this thing sit easily on a desktop for use without a full sized mic stand?,it should be able to i dont see why not
Musical_Instruments,B006YTZOOS,Can this thing sit easily on a desktop for use without a full sized mic stand?,It can but it will be a major inconvenience. It will be hard to use/view your computer.
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,"It doesn't, and it's not supposed to.  If you are at home, or in a situation where room noise is an issue, this serves to help dampen some of that noise.  It's not a 100% full proof solution, but it's definitely a help.  However, nothing will ever compete with an acoustically treated room."
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,"it does an OK job reducing ambient noise in a room, and making the recorded voice sound more focused.  It is a far cry from an actual studio.  (which also normally comes with a professional audio engineer)"
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,"Its as close to a real studio you will get , i love it i use it to record at home"
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,"This is no replacement for a real studio, but it does a good job in a room with limited sound proofing. A must have for any home studio! Don't forget a sturdy tripod stand for it."
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,The CAD Audio AS32 is intended to help reduce sound reflections that may occur when an actual studio is not available.  Experimentation can give you good results on combating the reflections from walls and equipment.
Musical_Instruments,B006YTZOOS,how does this compare to an actual studio?,It does a good job of lessening room noise and giving a more even tone to recordings. But it does not replicate an actual vocal booth's acoustics.
Musical_Instruments,B00629EG0S,Where is it made?,It's made in China.
Musical_Instruments,B006YTZOOS,So what does this weigh? It says 2 pounds. But the shipping weight says 8.2 pounds. So it ships with 6.2 pounds of cardboard and air?,The exact  weight is 7lbs. Very nice sturdy product for the price also very happy with the way it blocks unwanted room bounce.
Musical_Instruments,B006YTZOOS,So what does this weigh? It says 2 pounds. But the shipping weight says 8.2 pounds. So it ships with 6.2 pounds of cardboard and air?,"Correct, these are large and come in big boxes. - Pixel Pro Audio"
Musical_Instruments,B006YTZOOS,So what does this weigh? It says 2 pounds. But the shipping weight says 8.2 pounds. So it ships with 6.2 pounds of cardboard and air?,"These are packed large, they are not able to compact them, thus they are viewed as large items, the actual item itself is 7lbs, 20"" x 12.5""x 11""."
Musical_Instruments,B006Z6JQGC,One of the pictures shows multiple programmable sliders above the keyboard that don't appear in any other picture. Are they present or not? Thanks.,"No, they're not.  No idea where that picture came from, someone screwed up."
Musical_Instruments,B006Z6JQGC,One of the pictures shows multiple programmable sliders above the keyboard that don't appear in any other picture. Are they present or not? Thanks.,"There is only one slider on the top left labeled ""data entry."""
Musical_Instruments,B006Z6JQGC,One of the pictures shows multiple programmable sliders above the keyboard that don't appear in any other picture. Are they present or not? Thanks.,"This picture is accurate. There is only one fader (slider) control on the left, three buttons and pitch and mod wheels. That's it -no multiple programmable sliders. Someone must have used the wrong picture."
Musical_Instruments,B006Z6JQGC,Does the keyboard work like a normal keyboard when not hooked up to anything?,This keyboard is a controller only.  It has no built-in sounds of its own.  You must use midi to connect it to sound engine.
Musical_Instruments,B006Z6JQGC,Does the keyboard work like a normal keyboard when not hooked up to anything?,"No, you need some software to play any sounds."
Musical_Instruments,B006Z6JQGC,Does the keyboard work like a normal keyboard when not hooked up to anything?,"Nope. Its just a controller.You can plug-and-play it to a dedicated synthesizer, or a Mac, or iPad, or iPhone with garage band or lesser app."
